x, true, terminal, branch, dgm
2.474747474747474918e+00,3.522430337529793576e+01,4.826774025246520772e+00,2.593762588500976562e+01,4.682996749877929688e+01
2.575757575757575246e+00,4.562493251468287525e+01,1.102078420644372869e+01,3.570767593383789062e+01,5.749487304687500000e+01
2.676767676767676463e+00,5.727650170547168074e+01,1.816936393881751144e+01,4.681540679931640625e+01,6.991881561279296875e+01
2.777777777777777679e+00,7.026004813623222844e+01,2.634365655347532709e+01,5.946234130859375000e+01,8.420494079589843750e+01
2.878787878787878896e+00,8.465910744438609470e+01,3.561730383037839687e+01,7.380976104736328125e+01,1.004507064819335938e+02
2.979797979797979224e+00,1.005597137162084067e+02,4.606644599834140053e+01,8.972572326660156250e+01,1.187359008789062500e+02
3.080808080808081328e+00,1.180503994868285673e+02,5.776972173503309449e+01,1.073020248413085938e+02,1.391110382080078125e+02
3.181818181818181657e+00,1.372221957402283579e+02,7.080826816697519632e+01,1.268562469482421875e+02,1.616099700927734375e+02
3.282828282828281985e+00,1.581686319092443682e+02,8.526572086954364238e+01,1.486431121826171875e+02,1.862677154541015625e+02
3.383838383838384090e+00,1.809857358755668315e+02,1.012282138669681189e+02,1.729888610839843750e+02,2.131118621826171875e+02
3.484848484848484418e+00,2.057720339697382883e+02,1.187843796323311096e+02,1.980124816894531250e+02,2.421403045654296875e+02
3.585858585858586522e+00,2.326285509711568693e+02,1.380253490875699072e+02,2.233482208251953125e+02,2.732987670898437500e+02
3.686868686868686851e+00,2.616588101080724869e+02,1.590447516034741398e+02,2.532724151611328125e+02,3.064581909179687500e+02
3.787878787878787179e+00,2.929688330575896771e+02,1.819387149996881021e+02,2.892670288085937500e+02,3.414217224121093750e+02
3.888888888888889284e+00,3.266671399456673157e+02,2.068058655447099454e+02,3.246202087402343750e+02,3.779565734863281250e+02
3.989898989898989612e+00,3.628647493471160033e+02,2.337473279558899719e+02,3.539862670898437500e+02,4.157849731445312500e+02
4.090909090909089940e+00,4.016751782856013051e+02,2.628667253994335056e+02,3.864754028320312500e+02,4.545613403320312500e+02
4.191919191919192045e+00,4.432144422336432399e+02,2.942701794903997552e+02,4.300621032714843750e+02,4.939144592285156250e+02
4.292929292929292373e+00,4.876010551126130395e+02,3.280663102926996544e+02,4.881469116210937500e+02,5.334426269531250000e+02
4.393939393939394478e+00,5.349560292927382079e+02,3.643662363191003806e+02,5.254942626953125000e+02,5.726527709960937500e+02
4.494949494949494806e+00,5.854028755930974057e+02,4.032835745312200970e+02,5.664368896484375000e+02,6.110642700195312500e+02
4.595959595959595134e+00,6.390676032816246561e+02,4.449344403395326708e+02,6.202909545898437500e+02,6.483528442382812500e+02
4.696969696969697239e+00,6.960787200751084356e+02,4.894374476033653423e+02,6.700972290039062500e+02,6.842921142578125000e+02
4.797979797979797567e+00,7.565672321391872401e+02,5.369137086308971902e+02,7.460795898437500000e+02,7.186364135742187500e+02
4.898989898989899672e+00,8.206666440883582254e+02,5.874868341791639068e+02,8.460598754882812500e+02,7.511134033203125000e+02
5.000000000000000000e+00,8.885129589859668613e+02,6.412829334540516584e+02,9.031588134765625000e+02,7.814941406250000000e+02
